GISJOIN,YEAR,COUNTY,POPULATION
G4802150,1940,Hidalgo,106059
G4802170,1940,Hill,38355
G4802190,1940,Hockley,12693
G4802210,1940,Hood,6674
G4802230,1940,Hopkins,30274
G4802250,1940,Houston,31137
G4802270,1940,Howard,20990
G4802290,1940,Hudspeth,3149
G4802310,1940,Hunt,48793
G4802330,1940,Hutchinson,19069
G4802350,1940,Irion,1963
G4802370,1940,Jack,10206
G4802390,1940,Jackson,11720
G4802410,1940,Jasper,17491
G4802430,1940,Jeff Davis,2375
G4802450,1940,Jefferson,145329
G4802470,1940,Jim Hogg,5449
G4802490,1940,Jim Wells,20239
G4802510,1940,Johnson,30384
G4802530,1940,Jones,23378
G4802550,1940,Karnes,19248
G4802570,1940,Kaufman,38308
G4802590,1940,Kendall,5080
G4802610,1940,Kenedy,700
G4802630,1940,Kent,3413
G4802650,1940,Kerr,11650
G4802670,1940,Kimble,5064
G4802690,1940,King,1066
G4802710,1940,Kinney,4533
G4802730,1940,Kleberg,13344
G4802750,1940,Knox,10090
G4802770,1940,Lamar,50425
G4802790,1940,Lamb,17606
G4802810,1940,Lampasas,9167
G4802830,1940,La Salle,8003
G4802850,1940,Lavaca,25485
G4802870,1940,Lee,12751
G4802890,1940,Leon,17733
G4802910,1940,Liberty,24541
G4802930,1940,Limestone,33781
G4802950,1940,Lipscomb,3764
G4802970,1940,Live Oak,9799
G4802990,1940,Llano,5996
G4803010,1940,Loving,285
G4803030,1940,Lubbock,51782
G4803050,1940,Lynn,11931
G4803070,1940,McCulloch,13208
G4803090,1940,McLennan,101898
G4803110,1940,McMullen,1374
G4803130,1940,Madison,12029
G4803150,1940,Marion,11457
G4803170,1940,Martin,5556
G4803190,1940,Mason,5378
G4803210,1940,Matagorda,20066
G4803230,1940,Maverick,10071
G4803250,1940,Medina,16106
G4803270,1940,Menard,4521
G4803290,1940,Midland,11721
G4803310,1940,Milam,33120
G4803330,1940,Mills,7951
G4803350,1940,Mitchell,12477
G4803370,1940,Montague,20442
G4803390,1940,Montgomery,23055
G4803410,1940,Moore,4461
G4803430,1940,Morris,9810
G4803450,1940,Motley,4994
G4803470,1940,Nacogdoches,35392
G4803490,1940,Navarro,51308
G4803510,1940,Newton,13700
G4803530,1940,Nolan,17309
G4803550,1940,Nueces,92661
G4803570,1940,Ochiltree,4213
G4803590,1940,Oldham,1385
G4803610,1940,Orange,17382
G4803630,1940,Palo Pinto,18456
G4803650,1940,Panola,22513
G4803670,1940,Parker,20482
G4803690,1940,Parmer,5890
G4803710,1940,Pecos,8185
G4803730,1940,Polk,20635
G4803750,1940,Potter,54265
G4803770,1940,Presidio,10925
G4803790,1940,Rains,7334
G4803810,1940,Randall,7185
G4803830,1940,Reagan,1997
G4803850,1940,Real,2420
G4803870,1940,Red River,29769
G4803890,1940,Reeves,8006
G4803910,1940,Refugio,10383
G4803930,1940,Roberts,1289
G4803950,1940,Robertson,25710
G4803970,1940,Rockwall,7051
G4803990,1940,Runnels,18903
G4804010,1940,Rusk,51023
G4804030,1940,Sabine,10896
G4804050,1940,San Augustine,12471
G4804070,1940,San Jacinto,9056
G4804090,1940,San Patricio,28871
G4804110,1940,San Saba,11012
G4804130,1940,Schleicher,3083
G4804150,1940,Scurry,11545
G4804170,1940,Shackelford,6211
G4804190,1940,Shelby,29235
G4804210,1940,Sherman,2026
G4804230,1940,Smith,69090
G4804250,1940,Somervell,3071
G4804270,1940,Starr,13312
G4804290,1940,Stephens,12356
G4804310,1940,Sterling,1404
G4804330,1940,Stonewall,5589
G4804350,1940,Sutton,3977
G4804370,1940,Swisher,6528
G4804390,1940,Tarrant,225521
G4804410,1940,Taylor,44147
G4804430,1940,Terrell,2952
G4804450,1940,Terry,11160
G4804470,1940,Throckmorton,4275
G4804490,1940,Titus,19228
G4804510,1940,Tom Green,39302
G4804530,1940,Travis,111053
G4804550,1940,Trinity,13705
G4804570,1940,Tyler,11948
G4804590,1940,Upshur,26178
G4804610,1940,Upton,4297
G4804630,1940,Uvalde,13246
G4804650,1940,Val Verde,15453
G4804670,1940,Van Zandt,31155
G4804690,1940,Victoria,23741
G4804710,1940,Walker,19868
G4804730,1940,Waller,10280
G4804750,1940,Ward,9575
G4804770,1940,Washington,25387
G4804790,1940,Webb,45916
G4804810,1940,Wharton,36158
G4804830,1940,Wheeler,12411
G4804850,1940,Wichita,73604
G4804870,1940,Wilbarger,20474
G4804890,1940,Willacy,13230
G4804910,1940,Williamson,41698
G4804930,1940,Wilson,17066
G4804950,1940,Winkler,6141
G4804970,1940,Wise,19074
G4804990,1940,Wood,24360
G4805010,1940,Yoakum,5354
G4805030,1940,Young,19004
G4805050,1940,Zapata,3916
G4805070,1940,Zavala,11603
G4900010,1940,Beaver,5014
G4900030,1940,Box Elder,18832
G4900050,1940,Cache,29797
G4900070,1940,Carbon,18459
G4900090,1940,Daggett,564
G4900110,1940,Davis,15784
G4900130,1940,Duchesne,8958
G4900150,1940,Emery,7072
G4900170,1940,Garfield,5253
G4900190,1940,Grand,2070
G4900210,1940,Iron,8331
G4900230,1940,Juab,7392
G4900250,1940,Kane,2561
G4900270,1940,Millard,9613
G4900290,1940,Morgan,2611
G4900310,1940,Piute,2203
G4900330,1940,Rich,2028
G4900350,1940,Salt Lake,211623
G4900370,1940,San Juan,4712
G4900390,1940,Sanpete,16063
G4900410,1940,Sevier,12112
G4900430,1940,Summit,8714
G4900450,1940,Tooele,9133
G4900470,1940,Uintah,9898
G4900490,1940,Utah,57382
G4900510,1940,Wasatch,5754
G4900530,1940,Washington,9269
G4900550,1940,Wayne,2394
G4900570,1940,Weber,56714
G5000010,1940,Addison,17944
G5000030,1940,Bennington,22286
G5000050,1940,Caledonia,24320
G5000070,1940,Chittenden,52098
G5000090,1940,Essex,6490
G5000110,1940,Franklin,29601
G5000130,1940,Grand Isle,3802
G5000150,1940,Lamoille,11028
G5000170,1940,Orange,17048
G5000190,1940,Orleans,21718
G5000210,1940,Rutland,45638
G5000230,1940,Washington,41546
G5000250,1940,Windham,27850
G5000270,1940,Windsor,37862
G5100010,1940,Accomack,33030
G5100030,1940,Albemarle,24652
G5100050,1940,Alleghany,22688
G5100070,1940,Amelia,8495
G5100090,1940,Amherst,20273
G5100110,1940,Appomattox,9020
G5100130,1940,Arlington,57040
G5100150,1940,Augusta,42772
G5100170,1940,Bath,7191
G5100190,1940,Bedford,29687
G5100210,1940,Bland,6731
G5100230,1940,Botetourt,16447
G5100250,1940,Brunswick,19575
G5100270,1940,Buchanan,31477
G5100290,1940,Buckingham,13398
G5100310,1940,Campbell,26048
G5100330,1940,Caroline,13945
G5100350,1940,Carroll,25904
G5100360,1940,Charles City,4275
G5100370,1940,Charlotte,15861
G5100410,1940,Chesterfield,31183
G5100430,1940,Clarke,7159
G5100450,1940,Craig,3769
G5100470,1940,Culpeper,13365
G5100490,1940,Cumberland,7505
G5100510,1940,Dickenson,21266
G5100530,1940,Dinwiddie,18166
G5100550,1940,Elizabeth City,32283
G5100570,1940,Essex,7006
G5100590,1940,Fairfax,40929
G5100610,1940,Fauquier,21039
G5100630,1940,Floyd,11967
G5100650,1940,Fluvanna,7088
G5100670,1940,Franklin,25864
G5100690,1940,Frederick,14008
G5100710,1940,Giles,14635
G5100730,1940,Gloucester,9548
G5100750,1940,Goochland,8454
G5100770,1940,Grayson,21916
G5100790,1940,Greene,5218
G5100810,1940,Greensville,14866
G5100830,1940,Halifax,41271
G5100850,1940,Hanover,18500
G5100870,1940,Henrico,41960
G5100890,1940,Henry,26481
G5100910,1940,Highland,4875
G5100930,1940,Isle Of Wight,13381
G5100950,1940,James City,4907
G5100970,1940,King And Queen,6954
G5100990,1940,King George,5431
G5101010,1940,King William,7855
G5101030,1940,Lancaster,8786
G5101050,1940,Lee,39296
G5101070,1940,Loudoun,20291
G5101090,1940,Louisa,13665
G5101110,1940,Lunenburg,13844
G5101130,1940,Madison,8465
G5101150,1940,Mathews,7149
G5101170,1940,Mecklenburg,31933
G5101190,1940,Middlesex,6673
G5101210,1940,Montgomery,21206
G5101230,1940,Nansemond,22771
G5101250,1940,Nelson,16241
G5101270,1940,New Kent,4092
G5101290,1940,Norfolk,35828
G5101310,1940,Northampton,17597
G5101330,1940,Northumberland,10463
G5101350,1940,Nottoway,15556
G5101370,1940,Orange,12649
G5101390,1940,Page,14863
G5101410,1940,Patrick,16613
G5101430,1940,Pittsylvania,61697
G5101450,1940,Powhatan,5671
G5101470,1940,Prince Edward,14922
G5101490,1940,Prince George,12226
G5101510,1940,Princess Anne,19984
G5101530,1940,Prince William,17738
G5101550,1940,Pulaski,22767
G5101570,1940,Rappahannock,7208
G5101590,1940,Richmond,6634
G5101610,1940,Roanoke,42897
G5101630,1940,Rockbridge,22384
G5101650,1940,Rockingham,31289
G5101670,1940,Russell,26627
G5101690,1940,Scott,26989
G5101710,1940,Shenandoah,20898
G5101730,1940,Smyth,28861
G5101750,1940,Southampton,26442
G5101770,1940,Spotsylvania,9905
G5101790,1940,Stafford,9548
G5101810,1940,Surry,6193
G5101830,1940,Sussex,12485
G5101850,1940,Tazewell,41607
G5101870,1940,Warren,11352
G5101890,1940,Warwick,9248
G5101910,1940,Washington,38197
G5101930,1940,Westmoreland,9512
G5101950,1940,Wise,52458
G5101970,1940,Wythe,22721
G5101990,1940,York,8857
G5105100,1940,Alexandria City,33523
G5105200,1940,Bristol City,9768
G5105300,1940,Buena Vista City,4335
G5105400,1940,Charlottesville City,19400
G5105600,1940,Clifton Forge City,6461
G5105900,1940,Danville City,32749
G5106300,1940,Fredericksburg City,10066
G5106500,1940,Hampton City,5898
G5106600,1940,Harrisonburg City,8768
G5106700,1940,Hopewell City,8679
G5106800,1940,Lynchburg City,44541
G5106900,1940,Martinsville City,10080
G5107000,1940,Newport News City,37067
G5107100,1940,Norfolk City,144332
G5107300,1940,Petersburg City,30631
G5107400,1940,Portsmouth City,50745
G5107500,1940,Radford City,6990
G5107600,1940,Richmond City,193042
G5107700,1940,Roanoke City,69287
G5107805,1940,South Norfolk City,8038
G5107900,1940,Staunton City,13337
G5108000,1940,Suffolk City,11343
G5108300,1940,Williamsburg City,3942
G5108400,1940,Winchester City,12095
G5300010,1940,Adams,6209
G5300030,1940,Asotin,8365
G5300050,1940,Benton,12053
G5300070,1940,Chelan,34412
G5300090,1940,Clallam,21848
G5300110,1940,Clark,49852
G5300130,1940,Columbia,5549
G5300150,1940,Cowlitz,40155
G5300170,1940,Douglas,8651
G5300190,1940,Ferry,4701
G5300210,1940,Franklin,6307
G5300230,1940,Garfield,3383
G5300250,1940,Grant,14668
G5300270,1940,Grays Harbor,53166
G5300290,1940,Island,6098
G5300310,1940,Jefferson,8918
G5300330,1940,King,504980
G5300350,1940,Kitsap,44387
G5300370,1940,Kittitas,20230
G5300390,1940,Klickitat,11357
G5300410,1940,Lewis,41393
G5300430,1940,Lincoln,11361
G5300450,1940,Mason,11603
G5300470,1940,Okanogan,24546
G5300490,1940,Pacific,15928
G5300510,1940,Pend Oreille,7156
G5300530,1940,Pierce,182081
G5300550,1940,San Juan,3157
G5300570,1940,Skagit,37650
G5300590,1940,Skamania,4633
G5300610,1940,Snohomish,88754
G5300630,1940,Spokane,164652
G5300650,1940,Stevens,19275
G5300670,1940,Thurston,37285
G5300690,1940,Wahkiakum,4286
G5300710,1940,Walla Walla,30547
G5300730,1940,Whatcom,60355
G5300750,1940,Whitman,27221
G5300770,1940,Yakima,99019
G5400010,1940,Barbour,19869
G5400030,1940,Berkeley,29016
G5400050,1940,Boone,28556
G5400070,1940,Braxton,21658
G5400090,1940,Brooke,25513
G5400110,1940,Cabell,97459
G5400130,1940,Calhoun,12455
G5400150,1940,Clay,15206
G5400170,1940,Doddridge,10923
G5400190,1940,Fayette,80628
G5400210,1940,Gilmer,12046
G5400230,1940,Grant,8805
G5400250,1940,Greenbrier,38520
G5400270,1940,Hampshire,12974
G5400290,1940,Hancock,31572
G5400310,1940,Hardy,10813
G5400330,1940,Harrison,82911
G5400350,1940,Jackson,16598
G5400370,1940,Jefferson,16762
G5400390,1940,Kanawha,195619
G5400410,1940,Lewis,22271
G5400430,1940,Lincoln,22886
G5400450,1940,Logan,67768
G5400470,1940,McDowell,94354
G5400490,1940,Marion,68683
G5400510,1940,Marshall,40189
G5400530,1940,Mason,22270
G5400550,1940,Mercer,68289
G5400570,1940,Mineral,22215
G5400590,1940,Mingo,40802
G5400610,1940,Monongalia,51252
G5400630,1940,Monroe,13577
G5400650,1940,Morgan,8743
G5400670,1940,Nicholas,24070
G5400690,1940,Ohio,73115
G5400710,1940,Pendleton,10884
G5400730,1940,Pleasants,6692
G5400750,1940,Pocahontas,13906
G5400770,1940,Preston,30416
G5400790,1940,Putnam,19511
G5400810,1940,Raleigh,86687
G5400830,1940,Randolph,30259
G5400850,1940,Ritchie,15389
G5400870,1940,Roane,20787
G5400890,1940,Summers,20409
G5400910,1940,Taylor,19919
G5400930,1940,Tucker,13173
G5400950,1940,Tyler,12559
G5400970,1940,Upshur,18360
G5400990,1940,Wayne,35566
G5401010,1940,Webster,18080
G5401030,1940,Wetzel,22342
G5401050,1940,Wirt,6475
G5401070,1940,Wood,62399
G5401090,1940,Wyoming,29774
G5500010,1940,Adams,8449
G5500030,1940,Ashland,21801
G5500050,1940,Barron,34289
G5500070,1940,Bayfield,15827
G5500090,1940,Brown,83109
G5500110,1940,Buffalo,16090
G5500130,1940,Burnett,11382
G5500150,1940,Calumet,17618
G5500170,1940,Chippewa,40703
G5500190,1940,Clark,33972
G5500210,1940,Columbia,32517
G5500230,1940,Crawford,18328
G5500250,1940,Dane,130660
G5500270,1940,Dodge,54280
G5500290,1940,Door,19095
G5500310,1940,Douglas,47119
G5500330,1940,Dunn,27375
G5500350,1940,Eau Claire,46999
G5500370,1940,Florence,4177
G5500390,1940,Fond du Lac,62353
G5500410,1940,Forest,11805
G5500430,1940,Grant,40639
G5500450,1940,Green,23146
G5500470,1940,Green Lake,14092
G5500490,1940,Iowa,20595
G5500510,1940,Iron,10049
G5500530,1940,Jackson,16599
G5500550,1940,Jefferson,38868
G5500570,1940,Juneau,18708
G5500590,1940,Kenosha,63505
G5500610,1940,Kewaunee,16680
G5500630,1940,La Crosse,59653
G5500650,1940,Lafayette,18695
G5500670,1940,Langlade,23227
G5500690,1940,Lincoln,22536
G5500710,1940,Manitowoc,61617
G5500730,1940,Marathon,75915
G5500750,1940,Marinette,36225
G5500770,1940,Marquette,9097
G5500790,1940,Milwaukee,766885
G5500810,1940,Monroe,30080
G5500830,1940,Oconto,27075
G5500850,1940,Oneida,18938
G5500870,1940,Outagamie,70032
G5500890,1940,Ozaukee,18985
G5500910,1940,Pepin,7897
G5500930,1940,Pierce,21471
G5500950,1940,Polk,26197
G5500970,1940,Portage,35800
G5500990,1940,Price,18467
G5501010,1940,Racine,94047
G5501030,1940,Richland,20381
G5501050,1940,Rock,80173
G5501070,1940,Rusk,17737
G5501090,1940,St Croix,24842
G5501110,1940,Sauk,33700
G5501130,1940,Sawyer,11540
G5501150,1940,Shawano,35378
G5501170,1940,Sheboygan,76221
G5501190,1940,Taylor,20105
G5501210,1940,Trempealeau,24381
G5501230,1940,Vernon,29940
G5501250,1940,Vilas,8894
G5501270,1940,Walworth,33103
G5501290,1940,Washburn,12496
G5501310,1940,Washington,28430
G5501330,1940,Waukesha,62744
G5501350,1940,Waupaca,34614
G5501370,1940,Waushara,14268
G5501390,1940,Winnebago,80507
G5501410,1940,Wood,44465
G5600010,1940,Albany,13946
G5600030,1940,Big Horn,12911
G5600050,1940,Campbell,6048
G5600070,1940,Carbon,12644
G5600090,1940,Converse,6631
G5600110,1940,Crook,5463
G5600130,1940,Fremont,16095
G5600150,1940,Goshen,12207
G5600170,1940,Hot Springs,4607
G5600190,1940,Johnson,4980
G5600210,1940,Laramie,33651
G5600230,1940,Lincoln,10286
G5600250,1940,Natrona,23858
G5600270,1940,Niobrara,5988
G5600290,1940,Park,10976
G5600310,1940,Platte,8013
G5600330,1940,Sheridan,19255
G5600350,1940,Sublette,2778
G5600370,1940,Sweetwater,19407
G5600390,1940,Teton,2543
G5600410,1940,Uinta,7223
G5600430,1940,Washakie,5858
G5600450,1940,Weston,4958
G5600470,1940,Yellowstone National Park,416
